date,bvsp,bvsp_daily_returns,vol
2000-03-01,17953.01,0.016580219929559048,0.017374672285156715
2000-03-02,18015.5,0.0034807533667058355,0.016878246860282768
2000-03-03,18631.73,0.03420554522494523,0.018018745192854447
2000-03-08,18282.93,-0.01872075217921254,0.01830301432797202
2000-03-09,18650.46,0.020102357773070123,0.01823311043043677
2000-03-10,18280.35,-0.01984455075102709,0.018557989757901447
2000-03-13,17594.82,-0.03750092312236908,0.020316890890504306
2000-03-14,17221.88,-0.021196011098721046,0.02036188656717635
2000-03-15,17381.6,0.009274248804427732,0.019923591728584652
2000-03-16,17642.22,0.014994016661297183,0.019686381102797208
2000-03-17,17511.24,-0.007424235725435935,0.019210067215718853
2000-03-20,17525.59,0.0008194736637725519,0.0186594467299926
2000-03-21,18342.79,0.04662895799799038,0.021161232541756014
2000-03-22,18314.0,-0.001569554031856657,0.02057783099759103
2000-03-23,18331.05,0.0009309817625859917,0.019990113443976852
2000-03-24,18674.53,0.018737606410980323,0.019792379853233285
2000-03-27,18951.48,0.014830359853768682,0.019413738872170124
