date,bvsp,volume,moving_average_1,moving_average_2,moving_average_3,moving_average_9,moving_average_12,cmp_moving_average_1_moving_average_9,cmp_moving_average_1_moving_average_12,cmp_moving_average_2_moving_average_9,cmp_moving_average_2_moving_average_12,cmp_moving_average_3_moving_average_9,cmp_moving_average_3_moving_average_12,OBV,obv_ma_1,obv_ma_2,obv_ma_3,obv_ma_9,obv_ma_12,cmp_obv_ma_1_obv_ma_9,cmp_obv_ma_1_obv_ma_12,cmp_obv_ma_2_obv_ma_9,cmp_obv_ma_2_obv_ma_12,cmp_obv_ma_3_obv_ma_9,cmp_obv_ma_3_obv_ma_12,selic,bvsp_returns,risk premium,pred_moving_average_1,pred_moving_average_2,pred_moving_average_3,pred_moving_average_9,pred_moving_average_12,pred_cmp_moving_average_1_moving_average_9,pred_cmp_moving_average_1_moving_average_12,pred_cmp_moving_average_2_moving_average_9,pred_cmp_moving_average_2_moving_average_12,pred_cmp_moving_average_3_moving_average_9,pred_cmp_moving_average_3_moving_average_12,pred_OBV,pred_obv_ma_1,pred_obv_ma_2,pred_obv_ma_3,pred_obv_ma_9,pred_obv_ma_12,pred_cmp_obv_ma_1_obv_ma_9,pred_cmp_obv_ma_1_obv_ma_12,pred_cmp_obv_ma_2_obv_ma_9,pred_cmp_obv_ma_2_obv_ma_12,pred_cmp_obv_ma_3_obv_ma_9,pred_cmp_obv_ma_3_obv_ma_12
2011-11,58300.3,48805290000.0,58300.3,55309.65,55705.84666666666,61672.12666666667,63222.0975,0.0,0.0,0.0,0.0,0.0,0.0,1.444263661349564e+16,1.444263661349564e+16,1.444261221085064e+16,1.444262202717064e+16,1.4442749992726084e+16,1.4442769562511558e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.002334412650850877,0.11432366826583085,0.11198926,0.00724125784722652,0.007533632471969787,0.007624252325957526,0.006368004466595467,0.005999983015368705,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007691776378981996,0.007691776378981996,0.006884417811498733,0.006524257167085934,0.005552670220294598,0.005395332702750277,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2011-12,56876.07,51411654000.0,56876.07,57588.185,55831.79,60504.945555555554,62317.50583333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444258520184164e+16,1.444258520184164e+16,1.444261090766864e+16,1.444260320784764e+16,1.4442719931405084e+16,1.4442750281386224e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0022930405291384927,-0.024429205338566073,-0.02672225,0.007175320096058108,0.007321105969996579,0.007605247567451767,0.006594904938094996,0.006170988854309601,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007690101754152745,0.007690101754152745,0.0068844528136448035,0.00652524959752776,0.0055561447222913785,0.005397703532260101,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-01,56755.13,55119837000.0,56755.13,56815.6,57310.5,59190.17555555555,61271.26833333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444253008200464e+16,1.444253008200464e+16,1.444255764192314e+16,1.444258396578064e+16,1.4442678907476306e+16,1.444272291722839e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0022482884142621205,-0.0021263775784789996,-0.00437467,0.0071697209220298215,0.007393167530397,0.007382111290951374,0.0068504967482035765,0.00636877170817802,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007688306343181794,0.007688306343181794,0.00688588347751512,0.00652626432122716,0.005560886287788724,0.005401068260810771,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-02,63085.06,52916295000.0,63085.06,59920.095,58905.420000000006,58853.026666666665,60980.450000000004,1.0,1.0,1.0,0.0,1.0,0.0,1.444258299829964e+16,1.444258299829964e+16,1.444255654015214e+16,1.444256609404864e+16,1.4442649136477528e+16,1.4442704018056726e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0022482884142621205,0.11153053477280372,0.10928225,0.007462778468390634,0.007103601005088713,0.007141439008951518,0.00691603862608884,0.006423748594328557,0.027674509457831314,0.025193341636363636,0.019196279537572258,-0.01010047446601942,0.0129015115060241,-0.004977479484536078,0.0076900299784781745,0.0076900299784781745,0.00688591306996611,0.006527206780787775,0.00556432723420297,0.0054033921248546335,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-03,65811.96,55588855000.0,65811.96,64448.509999999995,61884.049999999996,58985.87222222222,60849.72166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.444263858715464e+16,1.444263858715464e+16,1.444261079272714e+16,1.4442583889152974e+16,1.4442629957858308e+16,1.4442685920842056e+16,1.0,0.0,0.0,0.0,0.0,0.0,0.002179023467762373,0.04322576533968592,0.04104674,0.0075890260924830494,0.006681220747847545,0.006691965882190787,0.0068902133973345134,0.00644846174296654,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007691840666708749,0.007691840666708749,0.006884455900856845,0.0065262683621604145,0.005566543908273047,0.005405617379337313,0.024462042742857147,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-04,64514.56,54261216000.0,64514.56,65163.259999999995,64470.52666666667,59220.41888888889,60510.263333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.444258432593864e+16,1.444258432593864e+16,1.444261145654664e+16,1.4442601970464306e+16,1.4442609385322638e+16,1.4442659673223306e+16,0.0,0.0,1.0,0.0,0.0,0.0,0.002105133951028362,-0.0197137420006942,-0.02181888,0.007528960205396064,0.006614553649345502,0.006301668411655557,0.006844617432193639,0.006512633633131136,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007690073223483196,0.007690073223483196,0.0068844380713387054,0.00652531485050678,0.005568921691879725,0.005408844816948699,-0.025847565494505502,-0.02276693093023255,0.016406412543352605,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-05,61820.26,77092556000.0,61820.26,63167.40999999999,64048.926666666666,59553.39777777778,60152.00166666667,1.0,1.0,1.0,1.0,1.0,1.0,1.444250723338264e+16,1.444250723338264e+16,1.444254577966064e+16,1.4442576715491974e+16,1.4442588278903752e+16,1.4442631031231138e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0020518985164930405,-0.041762665668029,-0.04381456,0.007404221867506082,0.0068007131856103525,0.006365287548722707,0.006779886203964325,0.006580360143474141,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007687562098117939,0.007687562098117939,0.006886202085848059,0.006526646662673996,0.005571361181966106,0.005412366669489632,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-06,54488.05,62934053000.0,54488.05,58154.155,60274.29,59330.043333333335,59307.97666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.444244429932964e+16,1.444244429932964e+16,1.444247576635614e+16,1.444251195288364e+16,1.4442566349961418e+16,1.444260045661464e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0020529675633415324,-0.11860529218091287,-0.12065826,0.007064761640931346,0.00726831607459371,0.006934877509527634,0.0068233063966606534,0.006739916337202903,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,0.0129015115060241,0.01426949426035503,0.007685512155749641,0.007685512155749641,0.006888082572157783,0.006530061896261485,0.005573895739709789,0.005416126159757173,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-07,54355.43,59275618000.0,54355.43,54421.73999999999,56887.91333333333,59556.31333333334,58637.2925,0.0,0.0,0.0,0.0,0.0,0.0,1.444238502371164e+16,1.444238502371164e+16,1.444241466152064e+16,1.4442445518807974e+16,1.4442543818350972e+16,1.4442568418693974e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0019970687260719554,-0.0024339281732417284,-0.004431,0.007058621716509059,0.0076164507768749275,0.007445879315309574,0.006779319418806528,0.006866703829075154,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007683581379088145,0.007683581379088145,0.006889723786030422,0.00653356527409632,0.005576499954125014,0.005420065579600619,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-08,56091.0,76299454000.0,56091.0,55223.215,54978.159999999996,59310.83555555556,58409.58833333334,0.0,0.0,0.0,0.0,0.0,0.0,1.444246132316564e+16,1.444246132316564e+16,1.444242317343864e+16,1.4442430215402306e+16,1.444252434164764e+16,1.444254876302839e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.001939335697610507,0.03193002060695682,0.02999068,0.007138973613881926,0.00754169455054135,0.007734059721091785,0.006827040396288259,0.006909749485459162,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007686066670849534,0.007686066670849534,0.006889495164550785,0.006534372293862667,0.005578751080900668,0.005422482463013356,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-09,57065.06,70744857000.0,57065.06,56578.02999999999,55837.16333333333,59331.834444444445,58456.823333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.444253206802264e+16,1.444253206802264e+16,1.444249669559414e+16,1.4442459471633306e+16,1.4442518437889974e+16,1.444253963037939e+16,1.0,0.0,0.0,0.0,0.0,0.0,0.001939335697610507,0.01736570929382597,0.01542637,0.007184069789291167,0.007415326470713377,0.007604436735312676,0.006822958203949386,0.00690082008548786,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.0076883710334766375,0.0076883710334766375,0.006887520434063987,0.006532829476713631,0.005579433440062509,0.005423605424115241,0.024462042742857147,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2012-10,59171.24,65394378000.0,59171.24,58118.149999999994,57442.43333333333,59600.29111111111,59027.84333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.444259746240064e+16,1.444259746240064e+16,1.444256476521164e+16,1.444253028452964e+16,1.444252592460064e+16,1.444254043489564e+16,1.0,1.0,1.0,1.0,1.0,0.0,0.001909276187315183,0.03690839893973652,0.03499912,0.007281579863335306,0.0072716743801293044,0.007362202645749622,0.006770770121342504,0.0067928733093343165,-0.026652395499999988,0.025193341636363636,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007690501115677317,0.007690501115677317,0.006885692153214662,0.006529095183296363,0.005578568122428518,0.005423506499864894,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,-0.00437608069767443
2012-11,57065.39,62039425000.0,57065.39,58118.31499999999,57767.23,58931.43888888889,58924.934166666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444253542297564e+16,1.444253542297564e+16,1.444256644268814e+16,1.4442554984466306e+16,1.4442520638453528e+16,1.4442532002352306e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.001909276187315183,-0.03558908010040007,-0.03749836,0.007184085067341682,0.007271658990033114,0.007313191062126233,0.0069007952589505445,0.006812327466418681,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007688480313905455,0.007688480313905455,0.006885647097898184,0.006527792640741548,0.005579179097864317,0.00542454337516296,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2012-12,57479.38,62250177000.0,57479.38,57272.384999999995,57905.33666666667,58005.596666666665,58975.21,0.0,0.0,0.0,0.0,0.0,0.0,1.444259767315264e+16,1.444259767315264e+16,1.444256654806414e+16,1.4442576852842974e+16,1.4442516092453308e+16,1.4442533041628224e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0019274117211005315,0.007254659961142718,0.00532725,0.00720325161319889,0.007350561681373907,0.007292350865360214,0.007080779354611938,0.006802823221161481,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007690507980473604,0.007690507980473604,0.0068856442676057394,0.006526639419516811,0.005579704526764928,0.005424415584592168,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2013-01,60990.34,77083241000.0,60990.34,59234.859999999986,58511.70333333333,57614.01666666667,59328.144166666665,1.0,1.0,1.0,0.0,1.0,0.0,1.444267475639364e+16,1.444267475639364e+16,1.444263621477314e+16,1.4442602617507306e+16,1.444252614028164e+16,1.4442545097827306e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0019056123541752413,0.06108207847753411,0.05917647,0.007365798959373485,0.007167515141838693,0.007200850571053722,0.007156902662112351,0.0067361038321976895,0.027674509457831314,0.025193341636363636,0.019196279537572258,-0.01010047446601942,0.0129015115060241,-0.004977479484536078,0.007693018802422624,0.007693018802422624,0.006883773090499423,0.006525280728919558,0.005578543193914376,0.005422933140385,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2013-02,59764.49,71002387000.0,59764.49,60377.41499999999,59411.40333333333,57385.59777777778,59051.42999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.444260375400664e+16,1.444260375400664e+16,1.444263925520014e+16,1.444262539451764e+16,1.4442536864795418e+16,1.4442546827469558e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0019165668695055892,-0.020099084543552248,-0.02201565,0.00730904563142098,0.007060945254844637,0.007065086487516447,0.007201307384819821,0.006788414438144385,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.0076907060513057846,0.0076907060513057846,0.006883691427715666,0.006524079591215037,0.00557730364943354,0.005422720461569774,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2013-03,57422.21,86583962000.0,57422.21,58593.34999999999,59392.34666666666,57711.61555555556,58352.28416666667,0.0,0.0,1.0,1.0,1.0,1.0,1.444251717004464e+16,1.444251717004464e+16,1.444256046202564e+16,1.4442598560148306e+16,1.4442544961541528e+16,1.4442536709377056e+16,0.0,0.0,1.0,1.0,1.0,1.0,0.0019117118723797,-0.039191834482315446,-0.04110355,0.0072006048066899,0.007227350903097936,0.007067962124823635,0.007137929399354835,0.006920582381070231,-0.026652395499999988,-0.022061112376237618,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007687885763660862,0.007687885763660862,0.006885807732423754,0.006525494692332878,0.005576367823608486,0.005423964593946451,-0.025847565494505502,-0.02276693093023255,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2013-04,56348.07,106424782000.0,56348.07,56885.13999999999,57844.92333333333,57933.01999999999,57671.743333333325,0.0,0.0,0.0,0.0,0.0,1.0,1.444241074526264e+16,1.444241074526264e+16,1.444246395765364e+16,1.4442510556437974e+16,1.444254781949164e+16,1.4442522244320722e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.001940520919936375,-0.018706002433553137,-0.02064652,0.007150875215233438,0.007386681304402132,0.007301467193951335,0.007094888287432875,0.007049233197152298,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,0.01426949426035503,0.007684419203678461,0.007684419203678461,0.006888399741923512,0.006530135537337167,0.005576037500354403,0.00542574323403211,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-05,55918.73,108599220000.0,55918.73,56133.399999999994,56563.003333333334,57913.87888888889,57179.94916666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444230214604264e+16,1.444230214604264e+16,1.444235644565264e+16,1.4442410020449974e+16,1.444253013314464e+16,1.4442505153709056e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.001998192731316808,-0.0076194268943017285,-0.00961762,0.0071309980085416495,0.007456798582650365,0.007494908000851527,0.007098609327034003,0.007142202961473663,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007680881816022167,0.007680881816022167,0.006891287405167756,0.006535437267638056,0.005578081696880899,0.00542784471544322,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-06,53512.25,114210956000.0,53512.25,54715.48999999999,55259.68333333333,57519.12222222222,57098.6325,0.0,0.0,0.0,0.0,0.0,0.0,1.444218793508664e+16,1.444218793508664e+16,1.444224504056464e+16,1.4442300275463974e+16,1.4442491896151752e+16,1.4442483790022138e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.001998192731316808,-0.04303531213959977,-0.0450335,0.007019584908528479,0.007589051741988639,0.007691578052375149,0.007175350179795903,0.0071575752286695896,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007677161638050656,0.007677161638050656,0.006894279632778055,0.006541224631240072,0.005582501146982333,0.005430471619138011,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-07,47457.9,113296806000.0,47457.9,50485.075,52296.293333333335,56217.63999999999,56523.838333333326,0.0,0.0,0.0,0.0,0.0,0.0,1.444207463828064e+16,1.444207463828064e+16,1.444213128668364e+16,1.4442188239803306e+16,1.4442433804582862e+16,1.4442457924569558e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0020529675633415324,-0.11313951478399797,-0.11519248,0.006739285923261725,0.00798363655277495,0.0081387514740863,0.007428358840627772,0.007266235480926133,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007673471236563034,0.007673471236563034,0.006897334946584843,0.006547132792772636,0.0055892153985650506,0.005433652065154337,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-08,48235.0,145180005000.0,48235.0,47846.45,49735.049999999996,55236.485555555555,55869.17166666666,0.0,0.0,0.0,0.0,0.0,0.0,1.444221981828564e+16,1.444221981828564e+16,1.444214722828314e+16,1.444216079721764e+16,1.4442398737395082e+16,1.444243779916289e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.002105133951028362,0.016374512989407508,0.01426938,0.006775263417369399,0.008229749841036513,0.008525241252752471,0.007619095654254211,0.007389994992189931,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007678200165165183,0.007678200165165183,0.006896906771399702,0.006548579967966872,0.005593268481061564,0.005436126708475042,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-09,50012.33,125978559000.0,50012.33,49123.66499999999,48568.41,54406.81333333333,55281.444166666675,0.0,0.0,0.0,0.0,0.0,0.0,1.444234579684464e+16,1.444234579684464e+16,1.444228280756514e+16,1.444221341780364e+16,1.4442370751138638e+16,1.4442422276564722e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.002105133951028362,0.03684731004457342,0.03474218,0.006857548682589309,0.00811061977008403,0.008701286390484966,0.007780384263725515,0.007501100187948017,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007682303647672362,0.007682303647672362,0.006893265249470426,0.006545805039696928,0.005596503146094944,0.005438035385129769,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-10,52337.32,129969686000.0,52337.32,51174.825,50194.88333333334,53445.36666666667,54711.950833333336,0.0,0.0,0.0,0.0,0.0,0.0,1.444247576653064e+16,1.444247576653064e+16,1.444241078168764e+16,1.4442347127220306e+16,1.4442348641153864e+16,1.4442412135242224e+16,1.0,1.0,1.0,0.0,0.0,0.0,0.0021549388492187503,0.04648833597634816,0.0443334,0.006965189030067626,0.007919301287029189,0.008455852733157172,0.007967289877525794,0.007608758359945967,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007686537132617743,0.007686537132617743,0.006889827994407571,0.006538753920192875,0.005599058628811271,0.0054392823738935725,0.024462042742857147,0.02159269488888889,0.016406412543352605,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2013-11,54255.03,65607639000.0,54255.03,53296.17499999999,52201.56,52833.20444444444,54477.75416666667,1.0,0.0,1.0,0.0,0.0,0.0,1.444254137416964e+16,1.444254137416964e+16,1.444250857035014e+16,1.4442454312514974e+16,1.4442341710060862e+16,1.4442412631175056e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0022025953017076683,0.036641348850113165,0.03443875,0.00705397348538255,0.007721435950327815,0.008153046666017424,0.00808629445662166,0.00765303137166635,0.027674509457831314,-0.022061112376237618,0.019196279537572258,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007688674161340059,0.007688674161340059,0.006887201490168304,0.00653310154102138,0.005599859727887235,0.0054392213934180145,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2013-12,52479.11,56405256000.0,52479.11,53367.06999999999,53023.82,52283.97111111112,54061.065,1.0,0.0,1.0,0.0,1.0,0.0,1.444248496891364e+16,1.444248496891364e+16,1.444251317154164e+16,1.444250070320464e+16,1.4442338132157418e+16,1.4442403239155138e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0022025953017076683,-0.032732817583917995,-0.03493541,0.0069717534991057505,0.007714823338997557,0.008028968222837074,0.008193065634727817,0.007731803134826616,0.027674509457831314,-0.022061112376237618,0.019196279537572258,-0.01010047446601942,0.0129015115060241,-0.004977479484536078,0.007686836880590464,0.007686836880590464,0.0068870779068338495,0.006530655144164177,0.005600273263695055,0.005440376247068501,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2014-01,51522.19,73708500000.0,51522.19,52000.649999999994,52752.11000000001,51747.76222222223,53272.0525,0.0,0.0,1.0,0.0,1.0,0.0,1.444241126041364e+16,1.444241126041364e+16,1.444244811466364e+16,1.444247920116564e+16,1.4442338189396418e+16,1.4442381281156806e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0022482884142621205,-0.01823430313509511,-0.02048259,0.006927450856380857,0.007842273855590994,0.008069969066604898,0.008297304855661838,0.00788095965424774,-0.026652395499999988,-0.022061112376237618,0.019196279537572258,-0.01010047446601942,0.0129015115060241,-0.004977479484536078,0.007684435983622118,0.007684435983622118,0.006888825268557552,0.006531789046699599,0.005600266647983743,0.0054430762279833456,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2014-02,47622.76,64038205000.0,47622.76,49572.47499999999,50541.35333333333,50825.98777777778,52260.24166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.444234722220864e+16,1.444234722220864e+16,1.444237924131114e+16,1.4442414483845306e+16,1.4442343197859306e+16,1.444235990350697e+16,1.0,0.0,1.0,1.0,1.0,1.0,0.002270450103825352,-0.07568447692149727,-0.07795493,0.006746918466922247,0.008068757775710193,0.008403570659106758,0.008476498173707873,0.008072234421393487,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.0076823500758605445,0.0076823500758605445,0.006890675136913327,0.0065352018920402655,0.005599687767424699,0.005445704848574762,0.024462042742857147,-0.02276693093023255,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2014-03,47092.24,67632253000.0,47092.24,47357.49999999999,48745.73,50112.653333333335,51399.41083333333,0.0,0.0,0.0,0.0,0.0,0.0,1.444227958995564e+16,1.444227958995564e+16,1.444231340608214e+16,1.444234602419264e+16,1.444235338173364e+16,1.4442340105166224e+16,0.0,0.0,0.0,0.0,0.0,1.0,0.002270450103825352,-0.011140051521583483,-0.0134105,0.006722356917348185,0.008275355826083835,0.008674528929894959,0.00861517067298026,0.008234967623859083,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007680147099661139,0.007680147099661139,0.00689244340435502,0.006538812087972579,0.00559851071031181,0.005448139275490815,-0.025847565494505502,-0.02276693093023255,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,0.012805955333333341
2014-04,50412.05,72968489000.0,50412.05,48752.14499999999,48375.68333333333,50440.892222222225,50904.7425,0.0,0.0,0.0,0.0,0.0,0.0,1.444235255844464e+16,1.444235255844464e+16,1.444231607420014e+16,1.444232645686964e+16,1.4442384261751862e+16,1.4442335256264722e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0022921800635768166,0.07049590335902489,0.06820372,0.006876054568504531,0.008145272670308557,0.008730368706004802,0.008551360902633249,0.008328480726462459,-0.026652395499999988,-0.022061112376237618,-0.014970186451612907,-0.01010047446601942,-0.0021292189000000055,-0.004977479484536078,0.007682523892351634,0.007682523892351634,0.006892371741413106,0.006539843963933811,0.005594941582894641,0.005448735502037394,-0.025847565494505502,0.02159269488888889,-0.009780433870967744,-0.009271499634146332,-0.002980383125000003,-0.00437608069767443
2014-05,51630.28,73703246000.0,51630.28,51021.16499999999,49711.52333333334,50818.14555555556,50547.37166666667,1.0,1.0,1.0,1.0,0.0,0.0,1.444242626169064e+16,1.444242626169064e+16,1.444238941006764e+16,1.444235280336364e+16,1.4442407199907976e+16,1.444234559923539e+16,1.0,1.0,0.0,1.0,0.0,1.0,0.0022921800635768166,0.024165452505898743,0.02187327,0.006932455112381499,0.007933633663882387,0.008528791409847821,0.0084780227048221,0.008396038831869693,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,-0.0021292189000000055,-0.004977479484536078,0.007684924618182154,0.007684924618182154,0.0068904020144329725,0.006538454590751641,0.0055922903797349655,0.005447463718380785,0.024462042742857147,0.02159269488888889,-0.009780433870967744,0.014614086902173914,-0.002980383125000003,0.012805955333333341
2014-06,51239.34,53445147000.0,51239.34,51434.80999999999,51093.88999999999,50954.48,50357.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.444237281654364e+16,1.444237281654364e+16,1.444239953911714e+16,1.4442383878892974e+16,1.4442410202096752e+16,1.4442361006023472e+16,0.0,1.0,0.0,1.0,0.0,1.0,0.0022921800635768166,-0.007571913226114613,-0.00986409,0.006914355715204231,0.007895051625463532,0.008320193273121718,0.0084515192346823,0.00843184512397084,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.0076831837566613825,0.0076831837566613825,0.006890129958442293,0.006536815833538823,0.005591943385306664,0.0054455692818684565,-0.025847565494505502,0.02159269488888889,-0.009780433870967744,0.014614086902173914,-0.002980383125000003,0.012805955333333341
